input,output,text
"At Trade, Anson danced extremely frantically",yes,"Input: At Trade, Anson danced extremely frantically Answer: yes
"
That he ever went there alone is odd.,yes,"Input: That he ever went there alone is odd. Answer: yes
"
Bill's mother's friends and John are waiting at the restaurant.,yes,"Input: Bill's mother's friends and John are waiting at the restaurant. Answer: yes
"
These plants may grow as high as 6 feet.,yes,"Input: These plants may grow as high as 6 feet. Answer: yes
"
Cheese mice love stinks.,yes,"Input: Cheese mice love stinks. Answer: yes
"
That he has blood on his hands proves that John is the murderer.,yes,"Input: That he has blood on his hands proves that John is the murderer. Answer: yes
"
No man has ever beaten the centaur.,yes,"Input: No man has ever beaten the centaur. Answer: yes
"
The explorers cut their way through the jungle.,yes,"Input: The explorers cut their way through the jungle. Answer: yes
"
They have no car.,yes,"Input: They have no car. Answer: yes
"
only the student left.,yes,"Input: only the student left. Answer: yes
"
Plays and ballets alternate.,yes,"Input: Plays and ballets alternate. Answer: yes
"
The oil and vinegar separated.,yes,"Input: The oil and vinegar separated. Answer: yes
"
I read his every book.,yes,"Input: I read his every book. Answer: yes
"
Webster touched a sword after Henry had done so.,yes,"Input: Webster touched a sword after Henry had done so. Answer: yes
"
John has chosen Bill for the position.,yes,"Input: John has chosen Bill for the position. Answer: yes
"
More than two students attended every seminar.,yes,"Input: More than two students attended every seminar. Answer: yes
"
I walk.,yes,"Input: I walk. Answer: yes
"
"This guitar, I've sung folk songs and accompanied myself on it all my life.",yes,"Input: This guitar, I've sung folk songs and accompanied myself on it all my life. Answer: yes
"
Susan wanted Jane to study German.,yes,"Input: Susan wanted Jane to study German. Answer: yes
"
I believed that Otto was wearing this hat.,yes,"Input: I believed that Otto was wearing this hat. Answer: yes
"
They praised them as volunteers.,yes,"Input: They praised them as volunteers. Answer: yes
"
Tom will force you to marry no student.,yes,"Input: Tom will force you to marry no student. Answer: yes
"
Michael left Meg,yes,"Input: Michael left Meg Answer: yes
"
Crystal vases break easily.,yes,"Input: Crystal vases break easily. Answer: yes
"
Whom did Matt kiss?,yes,"Input: Whom did Matt kiss? Answer: yes
"
John learned French perfectly.,yes,"Input: John learned French perfectly. Answer: yes
"
Angela characterized Shelly as a lifesaver.,yes,"Input: Angela characterized Shelly as a lifesaver. Answer: yes
"
Bill pounded the metal.,yes,"Input: Bill pounded the metal. Answer: yes
"
June covered the baby with a blanket.,yes,"Input: June covered the baby with a blanket. Answer: yes
"
John sounded happy.,yes,"Input: John sounded happy. Answer: yes
"
John can't even open an umbrella!,yes,"Input: John can't even open an umbrella! Answer: yes
"
This metal hammers flat easily.,yes,"Input: This metal hammers flat easily. Answer: yes
"
"The more you eat, the less you want.",yes,"Input: The more you eat, the less you want. Answer: yes
"
Rory eats.,yes,"Input: Rory eats. Answer: yes
"
I saw enough of the fool to be convinced.,yes,"Input: I saw enough of the fool to be convinced. Answer: yes
"
He replied that he was happy.,yes,"Input: He replied that he was happy. Answer: yes
"
Did the wealthy young man buy that piano for his secret fiancée?,yes,"Input: Did the wealthy young man buy that piano for his secret fiancée? Answer: yes
"
"He can't possibly do that, can he",yes,"Input: He can't possibly do that, can he Answer: yes
"
You British and you Americans pamper yourselves.,yes,"Input: You British and you Americans pamper yourselves. Answer: yes
"
A choir sang in the church.,yes,"Input: A choir sang in the church. Answer: yes
"
Who was it who interviewed you?,yes,"Input: Who was it who interviewed you? Answer: yes
"
Kim and Sandy is looking for a new bicycle.,yes,"Input: Kim and Sandy is looking for a new bicycle. Answer: yes
"
Bill's reading Shakespeare and Maureen's singing Schubert satisfy me,yes,"Input: Bill's reading Shakespeare and Maureen's singing Schubert satisfy me Answer: yes
"
The bed was slept in by the Shah.,yes,"Input: The bed was slept in by the Shah. Answer: yes
"
Calvin will be eating.,yes,"Input: Calvin will be eating. Answer: yes
"
John believes that Bill saw him.,yes,"Input: John believes that Bill saw him. Answer: yes
"
It was in the barn or it took place in the barn.,yes,"Input: It was in the barn or it took place in the barn. Answer: yes
"
Mary and an old friend who comes from Miami kissed.,yes,"Input: Mary and an old friend who comes from Miami kissed. Answer: yes
"
John is taller than that man is.,yes,"Input: John is taller than that man is. Answer: yes
"
John believed that he is honest.,yes,"Input: John believed that he is honest. Answer: yes
"
Julie maintained her own ideas over the course of the argument.,yes,"Input: Julie maintained her own ideas over the course of the argument. Answer: yes
"
It annoys people that dogs bark.,yes,"Input: It annoys people that dogs bark. Answer: yes
"
Tom will not leave.,yes,"Input: Tom will not leave. Answer: yes
"
Mika loved the policeman intensely and Susan did so half heartedly.,yes,"Input: Mika loved the policeman intensely and Susan did so half heartedly. Answer: yes
"
"Kim can dance, and Sandy can, too.",yes,"Input: Kim can dance, and Sandy can, too. Answer: yes
"
Tom drives the way that that man drives.,yes,"Input: Tom drives the way that that man drives. Answer: yes
"
The teacher is proud of his students.,yes,"Input: The teacher is proud of his students. Answer: yes
"
He made a statement everyone thought was interesting and important.,yes,"Input: He made a statement everyone thought was interesting and important. Answer: yes
"
I expect soon to see the results.,yes,"Input: I expect soon to see the results. Answer: yes
"
They specialized.,yes,"Input: They specialized. Answer: yes
"
"Sean Penn can act well in many kinds of movies, can't he act well in many kinds of movies?",yes,"Input: Sean Penn can act well in many kinds of movies, can't he act well in many kinds of movies? Answer: yes
"
They depend on Mary.,yes,"Input: They depend on Mary. Answer: yes
"
Frank hopes to persuade Harry to make the cook wash the dishes.,yes,"Input: Frank hopes to persuade Harry to make the cook wash the dishes. Answer: yes
"
Jean wants Robert.,yes,"Input: Jean wants Robert. Answer: yes
"
She said that into the room came Aunt Norris.,yes,"Input: She said that into the room came Aunt Norris. Answer: yes
"
My uncle doesn't have a spouse but your aunt does and he is lying on the floor.,yes,"Input: My uncle doesn't have a spouse but your aunt does and he is lying on the floor. Answer: yes
"
The tree changed from a maple into an oak.,yes,"Input: The tree changed from a maple into an oak. Answer: yes
"
It was John and Bill that were waiting at the restaurant.,yes,"Input: It was John and Bill that were waiting at the restaurant. Answer: yes
"
The audience laughed.,yes,"Input: The audience laughed. Answer: yes
"
We believe that the directors were present.,yes,"Input: We believe that the directors were present. Answer: yes
"
This hat Tom said Al thought you wanted me to make Jack put on.,yes,"Input: This hat Tom said Al thought you wanted me to make Jack put on. Answer: yes
"
Mary really appreciates and constantly praises herself and Sue knows it.,yes,"Input: Mary really appreciates and constantly praises herself and Sue knows it. Answer: yes
"
Kick them!,yes,"Input: Kick them! Answer: yes
"
The trees sang with birds.,yes,"Input: The trees sang with birds. Answer: yes
"
John is tough to persuade.,yes,"Input: John is tough to persuade. Answer: yes
"
John received the parcel.,yes,"Input: John received the parcel. Answer: yes
"
He ate so much that he got sick.,yes,"Input: He ate so much that he got sick. Answer: yes
"
They elected Graham chairman.,yes,"Input: They elected Graham chairman. Answer: yes
"
Tatiana wrote to Onegin.,yes,"Input: Tatiana wrote to Onegin. Answer: yes
"
Tom seems eager for her brother to catch a cold.,yes,"Input: Tom seems eager for her brother to catch a cold. Answer: yes
"
We just finished the final exam the result of which we can find out next week.,yes,"Input: We just finished the final exam the result of which we can find out next week. Answer: yes
"
The Dodgers beat the Red Sox and the Dodgers were beaten by the Giants.,yes,"Input: The Dodgers beat the Red Sox and the Dodgers were beaten by the Giants. Answer: yes
"
I had eaten the deep fried muffins.,yes,"Input: I had eaten the deep fried muffins. Answer: yes
"
Bill believes Anna and him to be similar.,yes,"Input: Bill believes Anna and him to be similar. Answer: yes
"
The crew have both agreed to change sponsor.,yes,"Input: The crew have both agreed to change sponsor. Answer: yes
"
John drove the car.,yes,"Input: John drove the car. Answer: yes
"
Ellen told a story to Helen.,yes,"Input: Ellen told a story to Helen. Answer: yes
"
The reporters expected that the principal would fire some teacher.,yes,"Input: The reporters expected that the principal would fire some teacher. Answer: yes
"
How happy has John been?,yes,"Input: How happy has John been? Answer: yes
"
They should have all sent Oedipus to Thebes,yes,"Input: They should have all sent Oedipus to Thebes Answer: yes
"
"No books survived the fire, did they?",yes,"Input: No books survived the fire, did they? Answer: yes
"
John made a fool of himself in front of anyone who was there.,yes,"Input: John made a fool of himself in front of anyone who was there. Answer: yes
"
Fred must both have been singing songs and have been drinking beer.,yes,"Input: Fred must both have been singing songs and have been drinking beer. Answer: yes
"
"The more pictures of himself that appear in the news, the more embarrassed John becomes.",yes,"Input: The more pictures of himself that appear in the news, the more embarrassed John becomes. Answer: yes
"
"Although no one else thinks that Sally is innocent, Harry thinks so.",yes,"Input: Although no one else thinks that Sally is innocent, Harry thinks so. Answer: yes
"
Learning to use a language freely and fully is a lengthy and arduous process.,yes,"Input: Learning to use a language freely and fully is a lengthy and arduous process. Answer: yes
"
I don't know the people present.,yes,"Input: I don't know the people present. Answer: yes
"
The chicken was eaten.,yes,"Input: The chicken was eaten. Answer: yes
"
A dog lay in the comer.,yes,"Input: A dog lay in the comer. Answer: yes
"
Marlene dressed herself.,yes,"Input: Marlene dressed herself. Answer: yes
"
"Sally might be pregnant, and I believe that Sheila definitely is pregnant.",yes,"Input: Sally might be pregnant, and I believe that Sheila definitely is pregnant. Answer: yes
"
The jockey rides the horse.,yes,"Input: The jockey rides the horse. Answer: yes
"
Who do you think visited Seoul last year?,yes,"Input: Who do you think visited Seoul last year? Answer: yes
"
Is Mary running the marathon?,yes,"Input: Is Mary running the marathon? Answer: yes
"
She spruced up before the job interview.,yes,"Input: She spruced up before the job interview. Answer: yes
"
Almost any owl hunts mice.,yes,"Input: Almost any owl hunts mice. Answer: yes
"
"The more lobbyists wine and dine him, the more every senator is susceptible to corruption.",yes,"Input: The more lobbyists wine and dine him, the more every senator is susceptible to corruption. Answer: yes
"
How brave everybody must think you expect me to believe he is!,yes,"Input: How brave everybody must think you expect me to believe he is! Answer: yes
"
Michelle became an architect.,yes,"Input: Michelle became an architect. Answer: yes
"
I gave her so much.,yes,"Input: I gave her so much. Answer: yes
"
For whose rights do you expect me to speak up?,yes,"Input: For whose rights do you expect me to speak up? Answer: yes
"
"They said Tom would pay up, and pay up I'm sure everybody will tell you that his lawyers expect me to believe he did.",yes,"Input: They said Tom would pay up, and pay up I'm sure everybody will tell you that his lawyers expect me to believe he did. Answer: yes
"
Jerry's sister has a blemish on the end of her nose.,yes,"Input: Jerry's sister has a blemish on the end of her nose. Answer: yes
"
Carol carved the stone with a chisel.,yes,"Input: Carol carved the stone with a chisel. Answer: yes
"
Stacy arrived at the palace.,yes,"Input: Stacy arrived at the palace. Answer: yes
"
Brenda and Molly haggled.,yes,"Input: Brenda and Molly haggled. Answer: yes
"
They wonder whether Mary will run.,yes,"Input: They wonder whether Mary will run. Answer: yes
"
I have wanted to know for many years exactly what happened to Rosa.,yes,"Input: I have wanted to know for many years exactly what happened to Rosa. Answer: yes
"
We loaded onto the bus.,yes,"Input: We loaded onto the bus. Answer: yes
"
Jane was playing the piano.,yes,"Input: Jane was playing the piano. Answer: yes
"
The video which I thought John told us you recommended was really terrific.,yes,"Input: The video which I thought John told us you recommended was really terrific. Answer: yes
"
The mouse jumped out.,yes,"Input: The mouse jumped out. Answer: yes
"
The children were neither in their rooms nor on the porch.,yes,"Input: The children were neither in their rooms nor on the porch. Answer: yes
"
Which attorney will give the closing argument hasn't been decided by them.,yes,"Input: Which attorney will give the closing argument hasn't been decided by them. Answer: yes
"
I'd planned to have finished by now.,yes,"Input: I'd planned to have finished by now. Answer: yes
"
What Gilgamesh may do is seek Ishtar,yes,"Input: What Gilgamesh may do is seek Ishtar Answer: yes
"
Cassandra has warned Agamemnon again.,yes,"Input: Cassandra has warned Agamemnon again. Answer: yes
"
What did you put in your box?,yes,"Input: What did you put in your box? Answer: yes
"
Carrie touched him on the shoulder.,yes,"Input: Carrie touched him on the shoulder. Answer: yes
"
Most boys did not laugh.,yes,"Input: Most boys did not laugh. Answer: yes
"
Gilgamesh fears death and Achilles does as well,yes,"Input: Gilgamesh fears death and Achilles does as well Answer: yes
"
Carla slid those books across the table.,yes,"Input: Carla slid those books across the table. Answer: yes
"
What does John think Mary bought?,yes,"Input: What does John think Mary bought? Answer: yes
"
"I'm as much of a man as you are, my dear.",yes,"Input: I'm as much of a man as you are, my dear. Answer: yes
"
A book was handed to Chris by Pat.,yes,"Input: A book was handed to Chris by Pat. Answer: yes
"
Few boys read any of the books.,yes,"Input: Few boys read any of the books. Answer: yes
"
It really bites that we invaded Iraq.,yes,"Input: It really bites that we invaded Iraq. Answer: yes
"
John knows that she left and John knows whether she will come back.,yes,"Input: John knows that she left and John knows whether she will come back. Answer: yes
"
John gave a book to the student.,yes,"Input: John gave a book to the student. Answer: yes
"
Tomatoes were introduced in Europe after 1492.,yes,"Input: Tomatoes were introduced in Europe after 1492. Answer: yes
"
That the clown had a red nose amused the children.,yes,"Input: That the clown had a red nose amused the children. Answer: yes
"
"He had hardly collected the papers on his desk, had he?",yes,"Input: He had hardly collected the papers on his desk, had he? Answer: yes
"
It was such an awful picture that I tore it up.,yes,"Input: It was such an awful picture that I tore it up. Answer: yes
"
Rory will eat the muffins.,yes,"Input: Rory will eat the muffins. Answer: yes
"
Mary is such a wit that people are afraid of her.,yes,"Input: Mary is such a wit that people are afraid of her. Answer: yes
"
Mary scratched John's arm too.,yes,"Input: Mary scratched John's arm too. Answer: yes
"
Martina is deathly afraid of spiders.,yes,"Input: Martina is deathly afraid of spiders. Answer: yes
"
Who did you see in Las Vegas?,yes,"Input: Who did you see in Las Vegas? Answer: yes
"
I cut the soft bread.,yes,"Input: I cut the soft bread. Answer: yes
"
What I said was that we would go.,yes,"Input: What I said was that we would go. Answer: yes
"
Every politician is worried when the press starts attacking him.,yes,"Input: Every politician is worried when the press starts attacking him. Answer: yes
"
It surprised me that you came early.,yes,"Input: It surprised me that you came early. Answer: yes
"
Mary considers John proud of her.,yes,"Input: Mary considers John proud of her. Answer: yes
"
My niece could write me letters before her third birthday.,yes,"Input: My niece could write me letters before her third birthday. Answer: yes
"
Rosie loves magazine ads.,yes,"Input: Rosie loves magazine ads. Answer: yes
"
I wonder to how many people Bill talks.,yes,"Input: I wonder to how many people Bill talks. Answer: yes
"
Type B: It is Bill on whom John relies.,yes,"Input: Type B: It is Bill on whom John relies. Answer: yes
"
He established his innocence with the letter.,yes,"Input: He established his innocence with the letter. Answer: yes
"
You are too flip with people who are jealous of you.,yes,"Input: You are too flip with people who are jealous of you. Answer: yes
"
"We didn't keep a list of the names, but the President thanked every soldier who had fought in the Gulf War.",yes,"Input: We didn't keep a list of the names, but the President thanked every soldier who had fought in the Gulf War. Answer: yes
"
Amanda drove the package from Boston to New York.,yes,"Input: Amanda drove the package from Boston to New York. Answer: yes
"
Sharon shivered at the thought of the cold sea.,yes,"Input: Sharon shivered at the thought of the cold sea. Answer: yes
"
Donna fixed me a sandwich.,yes,"Input: Donna fixed me a sandwich. Answer: yes
"
Mike will sing if you will.,yes,"Input: Mike will sing if you will. Answer: yes
"
Louis was forgiven.,yes,"Input: Louis was forgiven. Answer: yes
"
Nathan caused Benjamin to see himself in the mirror.,yes,"Input: Nathan caused Benjamin to see himself in the mirror. Answer: yes
"
Paula spanked the naughty child.,yes,"Input: Paula spanked the naughty child. Answer: yes
"
The soldier was given the medal by Phillip.,yes,"Input: The soldier was given the medal by Phillip. Answer: yes
"
Who did Maria say that she'd kiss and kick?,yes,"Input: Who did Maria say that she'd kiss and kick? Answer: yes
"
I put a book on it.,yes,"Input: I put a book on it. Answer: yes
"
Bill confirmed that Roger has eaten the cake.,yes,"Input: Bill confirmed that Roger has eaten the cake. Answer: yes
"
I saw the one with long hair.,yes,"Input: I saw the one with long hair. Answer: yes
"
The boy who Mary loves hates her.,yes,"Input: The boy who Mary loves hates her. Answer: yes
"
Amanda carried the package to New York.,yes,"Input: Amanda carried the package to New York. Answer: yes
"
Most of the milk your baby consumes during breastfeeding is produced during nursing.,yes,"Input: Most of the milk your baby consumes during breastfeeding is produced during nursing. Answer: yes
"
We saw him beaten by the champion.,yes,"Input: We saw him beaten by the champion. Answer: yes
"
We talked about Mr. Colson and that he had worked at the.,yes,"Input: We talked about Mr. Colson and that he had worked at the. Answer: yes
"
Historians believe FDR to be our most effective president.,yes,"Input: Historians believe FDR to be our most effective president. Answer: yes
"
Calvin will strike himself.,yes,"Input: Calvin will strike himself. Answer: yes
"
Lenin believes the Tsar to be a power hungry dictator.,yes,"Input: Lenin believes the Tsar to be a power hungry dictator. Answer: yes
"
Nothing like that would I ever eat again.,yes,"Input: Nothing like that would I ever eat again. Answer: yes
"
The tigers hunt prey at night.,yes,"Input: The tigers hunt prey at night. Answer: yes
"
John considers him a nice guy.,yes,"Input: John considers him a nice guy. Answer: yes
"
Andy promised to go.,yes,"Input: Andy promised to go. Answer: yes
"
I am hoping to get an invitation and optimistic about my chances.,yes,"Input: I am hoping to get an invitation and optimistic about my chances. Answer: yes
"
The onions reeked.,yes,"Input: The onions reeked. Answer: yes
"
Tony broke the cup against the wall.,yes,"Input: Tony broke the cup against the wall. Answer: yes
"
"I often send Mary home drunk, and she gets there just fine.",yes,"Input: I often send Mary home drunk, and she gets there just fine. Answer: yes
"
I consider that a rude remark and in very bad taste.,yes,"Input: I consider that a rude remark and in very bad taste. Answer: yes
"
"The contestant who won the first prize, who is the judge's brother-in-law, sang dreadfully.",yes,"Input: The contestant who won the first prize, who is the judge's brother-in-law, sang dreadfully. Answer: yes
"
John was carefully studying Russian.,yes,"Input: John was carefully studying Russian. Answer: yes
"
What Alison and David did was soak their feet in a bucket,yes,"Input: What Alison and David did was soak their feet in a bucket Answer: yes
"
I lifted the books to him.,yes,"Input: I lifted the books to him. Answer: yes
"
The student loved his phonology readings.,yes,"Input: The student loved his phonology readings. Answer: yes
"
Dana doubts that Drew believes I think Rosie loves magazine ads.,yes,"Input: Dana doubts that Drew believes I think Rosie loves magazine ads. Answer: yes
"
Paris is no more,yes,"Input: Paris is no more Answer: yes
"
The student who got A in the class was very happy.,yes,"Input: The student who got A in the class was very happy. Answer: yes
"
"Will Sally, after John comes home, take a shower?",yes,"Input: Will Sally, after John comes home, take a shower? Answer: yes
"
The only offer of which I plan to take advantage will give me an eleven month paid vacation.,yes,"Input: The only offer of which I plan to take advantage will give me an eleven month paid vacation. Answer: yes
"
She pinched his arm as hard as she could.,yes,"Input: She pinched his arm as hard as she could. Answer: yes
"
About 20 liters of acid was poured into the beaker.,yes,"Input: About 20 liters of acid was poured into the beaker. Answer: yes
"
The student was hoping for a tool.,yes,"Input: The student was hoping for a tool. Answer: yes
"
The men would have all been working.,yes,"Input: The men would have all been working. Answer: yes
"
Jean is reluctant.,yes,"Input: Jean is reluctant. Answer: yes
"
Whose poem about Achilles did Homer persuade Jason that he should read?,yes,"Input: Whose poem about Achilles did Homer persuade Jason that he should read? Answer: yes
"
has no relative pronoun at all.,yes,"Input: has no relative pronoun at all. Answer: yes
"
Ron heard a discussion in the foyer,yes,"Input: Ron heard a discussion in the foyer Answer: yes
"
She buys for Harrods.,yes,"Input: She buys for Harrods. Answer: yes
"
"Max offered the victims help, but they refused his offer.",yes,"Input: Max offered the victims help, but they refused his offer. Answer: yes
"
That Sam didn't pick those packages up which are to be mailed tomorrow is possible.,yes,"Input: That Sam didn't pick those packages up which are to be mailed tomorrow is possible. Answer: yes
"
I believe strongly that the world is round.,yes,"Input: I believe strongly that the world is round. Answer: yes
"
Imogen broke the vase.,yes,"Input: Imogen broke the vase. Answer: yes
"
Jean tried to behave.,yes,"Input: Jean tried to behave. Answer: yes
"
The old and new carts banged together.,yes,"Input: The old and new carts banged together. Answer: yes
"
The constant rain forced the abandonment of the next day's competitions.,yes,"Input: The constant rain forced the abandonment of the next day's competitions. Answer: yes
"
John believed it.,yes,"Input: John believed it. Answer: yes
"
Kim depends.,yes,"Input: Kim depends. Answer: yes
"
The coat of the panther is dark black.,yes,"Input: The coat of the panther is dark black. Answer: yes
"
They know if Mary won.,yes,"Input: They know if Mary won. Answer: yes
"
Ions struck the electrode.,yes,"Input: Ions struck the electrode. Answer: yes
"
The tree trembled.,yes,"Input: The tree trembled. Answer: yes
"
Martha carved a toy out of wood for the baby.,yes,"Input: Martha carved a toy out of wood for the baby. Answer: yes
"
The ball rolled from the bush to the tree.,yes,"Input: The ball rolled from the bush to the tree. Answer: yes
"
You or Kerry have perjured yourselves.,yes,"Input: You or Kerry have perjured yourselves. Answer: yes
"
"Although he loves marshmallows, John is not a big fan of chocolate.",yes,"Input: Although he loves marshmallows, John is not a big fan of chocolate. Answer: yes
"
They drank the pub dry.,yes,"Input: They drank the pub dry. Answer: yes
"
"I don't really want to go to the dentist's, but I know I should.",yes,"Input: I don't really want to go to the dentist's, but I know I should. Answer: yes
"
John said Mary went to the store quickly.,yes,"Input: John said Mary went to the store quickly. Answer: yes
"
The mouse nibbled at the cheese.,yes,"Input: The mouse nibbled at the cheese. Answer: yes
"
Are you prepared for school tomorrow?,yes,"Input: Are you prepared for school tomorrow? Answer: yes
"
Teresa bottle fed soy milk to the baby.,yes,"Input: Teresa bottle fed soy milk to the baby. Answer: yes
"
Susan wanted to sleep.,yes,"Input: Susan wanted to sleep. Answer: yes
"
Do you know the boy whom Mary saw?,yes,"Input: Do you know the boy whom Mary saw? Answer: yes
"
"I know which guys you've dated, but I don't know which guys you haven't.",yes,"Input: I know which guys you've dated, but I don't know which guys you haven't. Answer: yes
"
I assume the matter to have been filed in the appropriate records.,yes,"Input: I assume the matter to have been filed in the appropriate records. Answer: yes
"
I am frightened of tigers and fond of clowns without exception.,yes,"Input: I am frightened of tigers and fond of clowns without exception. Answer: yes
"
The oak developed out of a maple.,yes,"Input: The oak developed out of a maple. Answer: yes
"
Ellen complained to Helen.,yes,"Input: Ellen complained to Helen. Answer: yes
"
The police kept tabs on the suspect.,yes,"Input: The police kept tabs on the suspect. Answer: yes
"
John has driven the car.,yes,"Input: John has driven the car. Answer: yes
"
It was several young students that the policeman met in the park last night.,yes,"Input: It was several young students that the policeman met in the park last night. Answer: yes
"
No student who scored 80 or more in the exam was ever failed.,yes,"Input: No student who scored 80 or more in the exam was ever failed. Answer: yes
"
"Sandy must have, too.",yes,"Input: Sandy must have, too. Answer: yes
"
Mary always has preferred lemons to limes.,yes,"Input: Mary always has preferred lemons to limes. Answer: yes
"
Dana was quite competent.,yes,"Input: Dana was quite competent. Answer: yes
"
"Intelligent though he may seem, he does not seem deep.",yes,"Input: Intelligent though he may seem, he does not seem deep. Answer: yes
"
It is not true that that it would confuse the guards for Herschel to throw a fit was obvious.,yes,"Input: It is not true that that it would confuse the guards for Herschel to throw a fit was obvious. Answer: yes
"
There is eager to be fifty students in this class.,yes,"Input: There is eager to be fifty students in this class. Answer: yes
"
Maxwell is quite the doctor.,yes,"Input: Maxwell is quite the doctor. Answer: yes
"
Any pilot could be flying this plane.,yes,"Input: Any pilot could be flying this plane. Answer: yes
"
Dust fell on the bed.,yes,"Input: Dust fell on the bed. Answer: yes
"
The window broke.,yes,"Input: The window broke. Answer: yes
"
All lizards will die.,yes,"Input: All lizards will die. Answer: yes
"
Everyone had been worrying himself stiff.,yes,"Input: Everyone had been worrying himself stiff. Answer: yes
"
The video which I thought you recommended was really terrific.,yes,"Input: The video which I thought you recommended was really terrific. Answer: yes
"
It was the director that she said she wants to meet.,yes,"Input: It was the director that she said she wants to meet. Answer: yes
"
The temperature soared.,yes,"Input: The temperature soared. Answer: yes
"
"I'm going out, wherever that hurricane might be.",yes,"Input: I'm going out, wherever that hurricane might be. Answer: yes
"
No one expected that Agamemnon would win.,yes,"Input: No one expected that Agamemnon would win. Answer: yes
"
There are strangers in that garden.,yes,"Input: There are strangers in that garden. Answer: yes
"
Calvin will not eat the beef waffles.,yes,"Input: Calvin will not eat the beef waffles. Answer: yes
"
Whom did Bill leave.,yes,"Input: Whom did Bill leave. Answer: yes
"
I separated the yolk and the white.,yes,"Input: I separated the yolk and the white. Answer: yes
"
I have never seen this movie.,yes,"Input: I have never seen this movie. Answer: yes
"
The stream crawls through the valley.,yes,"Input: The stream crawls through the valley. Answer: yes
"
Gwen looked at a fire truck.,yes,"Input: Gwen looked at a fire truck. Answer: yes
"
There is every book by Chomsky in this library.,yes,"Input: There is every book by Chomsky in this library. Answer: yes
"
The building that we liked is in Thornton Lacey.,yes,"Input: The building that we liked is in Thornton Lacey. Answer: yes
"
I throw you a lifeline and you giggle.,yes,"Input: I throw you a lifeline and you giggle. Answer: yes
"
So much did you eat that everyone gasped.,yes,"Input: So much did you eat that everyone gasped. Answer: yes
"
The owl hated the evil bat and the wise eagle,yes,"Input: The owl hated the evil bat and the wise eagle Answer: yes
"
much evidence is needed.,yes,"Input: much evidence is needed. Answer: yes
"
The horse was ridden by the jockey.,yes,"Input: The horse was ridden by the jockey. Answer: yes
"
